Nome,student,link_std
Seymour Papert,Idit Harel Caperton,https://en.wikipedia.org/wiki/Idit_Harel_Caperton
Seymour Papert,Carl Hewitt,https://en.wikipedia.org/wiki/Carl_Hewitt
Seymour Papert,Mitchel Resnick,https://en.wikipedia.org/wiki/Mitchel_Resnick
Seymour Papert,David Williamson Shaffer,https://en.wikipedia.org/wiki/David_Williamson_Shaffer
Seymour Papert,Gerald Jay Sussman,https://en.wikipedia.org/wiki/Gerald_Jay_Sussman
Seymour Papert,Terry Winograd,https://en.wikipedia.org/wiki/Terry_Winograd
Peter Phillips (economist),Steven Durlauf,https://en.wikipedia.org/wiki/Steven_Durlauf
G. H. Hardy,Mary Cartwright,https://en.wikipedia.org/wiki/Mary_Cartwright
G. H. Hardy,I. J. Good,https://en.wikipedia.org/wiki/I._J._Good
G. H. Hardy,Edward Linfoot,https://en.wikipedia.org/wiki/Edward_Linfoot
G. H. Hardy,Cyril Offord,https://en.wikipedia.org/wiki/Cyril_Offord
G. H. Hardy,Harry Pitt,https://en.wikipedia.org/wiki/Harry_Pitt
G. H. Hardy,Richard Rado,https://en.wikipedia.org/wiki/Richard_Rado
G. H. Hardy,Robert Rankin,https://en.wikipedia.org/wiki/Robert_Alexander_Rankin
G. H. Hardy,Donald Spencer,https://en.wikipedia.org/wiki/Donald_C._Spencer
G. H. Hardy,Tirukkannapuram Vijayaraghavan,https://en.wikipedia.org/wiki/Tirukkannapuram_Vijayaraghavan
G. H. Hardy,E. M. Wright,https://en.wikipedia.org/wiki/E._M._Wright
G. H. Hardy,Sydney Chapman,https://en.wikipedia.org/wiki/Sydney_Chapman_(mathematician)
G. H. Hardy,Edward Titchmarsh,https://en.wikipedia.org/wiki/Edward_Charles_Titchmarsh
G. H. Hardy,Ethel Newbold,https://en.wikipedia.org/wiki/Ethel_Newbold
Sam Edwards (physicist),Elliott H. Lieb,https://en.wikipedia.org/wiki/Elliott_H._Lieb
Sam Edwards (physicist),Monica Olvera de la Cruz,https://en.wikipedia.org/wiki/Monica_Olvera_de_la_Cruz
Sam Edwards (physicist),Michael Cates,https://en.wikipedia.org/wiki/Michael_Cates
Sam Edwards (physicist),Nigel Goldenfeld,https://en.wikipedia.org/wiki/Nigel_Goldenfeld
Sam Edwards (physicist),Tanniemola Liverpool,https://en.wikipedia.org/wiki/Tanniemola_Liverpool
John Henry Schwarz,Mina Aganagic,https://en.wikipedia.org/wiki/Mina_Aganagic
John Henry Schwarz,Anthony Ichiro Sanda,https://en.wikipedia.org/wiki/Anthony_Ichiro_Sanda
John Henry Schwarz,Cosmas Zachos,https://en.wikipedia.org/wiki/Cosmas_Zachos
John Henry Schwarz,Augusto Sagnotti,https://en.wikipedia.org/wiki/Augusto_Sagnotti
John Henry Schwarz,Michael R. Douglas,https://en.wikipedia.org/wiki/Michael_R._Douglas
John Henry Schwarz,Gerald B. Cleaver,https://en.wikipedia.org/wiki/Gerald_B._Cleaver
Daniel Dugué,Paul Deheuvels,https://en.wikipedia.org/wiki/Paul_Deheuvels
Hans Frauenfelder,Harold Ralph Lewis,https://en.wikipedia.org/wiki/Harold_Ralph_Lewis
J. Barkley Rosser,George E. Collins,https://en.wikipedia.org/wiki/George_E._Collins
J. Barkley Rosser,Elliott Mendelson,https://en.wikipedia.org/wiki/Elliott_Mendelson
J. Barkley Rosser,Gerald Sacks,https://en.wikipedia.org/wiki/Gerald_Sacks
Giuseppe Veronese,Guido Castelnuovo,https://en.wikipedia.org/wiki/Guido_Castelnuovo
Đuro Kurepa,Ljubisa D.R. Kocinac,https://en.wikipedia.org/wiki/Ljubisa_D.R._Kocinac
Đuro Kurepa,Stevo Todorčević,https://en.wikipedia.org/wiki/Stevo_Todor%C4%8Devi%C4%87
Claude LeBrun,Christina Tønnesen-Friedman,https://en.wikipedia.org/wiki/Christina_T%C3%B8nnesen-Friedman
Lipót Fejér,Paul Erdős,https://en.wikipedia.org/wiki/Paul_Erd%C5%91s
Lipót Fejér,John von Neumann,https://en.wikipedia.org/wiki/John_von_Neumann
Lipót Fejér,George Pólya,https://en.wikipedia.org/wiki/George_P%C3%B3lya
Lipót Fejér,Tibor Radó,https://en.wikipedia.org/wiki/Tibor_Rad%C3%B3
Lipót Fejér,László Kalmár,https://en.wikipedia.org/wiki/L%C3%A1szl%C3%B3_Kalm%C3%A1r
Lipót Fejér,Marcel Riesz,https://en.wikipedia.org/wiki/Marcel_Riesz
Lipót Fejér,John Horvath,https://en.wikipedia.org/wiki/John_Horvath_(mathematician)
Lipót Fejér,Gábor Szegő,https://en.wikipedia.org/wiki/G%C3%A1bor_Szeg%C5%91
Lipót Fejér,Michael Fekete,https://en.wikipedia.org/wiki/Michael_Fekete
Lipót Fejér,János Aczél,https://en.wikipedia.org/wiki/J%C3%A1nos_Acz%C3%A9l_(mathematician)
Lipót Fejér,Steven Gaal,https://en.wikipedia.org/wiki/Steven_Gaal
Lipót Fejér,Cornelius Lanczos,https://en.wikipedia.org/wiki/Cornelius_Lanczos
Bernard d'Espagnat,Mary K. Gaillard,https://en.wikipedia.org/wiki/Mary_K._Gaillard
Jean-Pierre Serre,Michel Broué,https://en.wikipedia.org/wiki/Michel_Brou%C3%A9
Jean-Pierre Serre,Jean-Marc Fontaine,https://en.wikipedia.org/wiki/Jean-Marc_Fontaine
Jean-Pierre Serre,Pierre Gabriel,https://en.wikipedia.org/wiki/Pierre_Gabriel
Aleksandr Kronrod,Yevgeniy Landis,https://en.wikipedia.org/wiki/Yevgeniy_Landis
Viktor Meyer,Traugott Sandmeyer,https://en.wikipedia.org/wiki/Traugott_Sandmeyer
Viktor Meyer,Wilhelm Michler,https://en.wikipedia.org/wiki/Wilhelm_Michler
Viktor Meyer,Max Bodenstein,https://en.wikipedia.org/wiki/Max_Bodenstein
Viktor Meyer,Heinrich Biltz,https://en.wikipedia.org/wiki/Heinrich_Biltz
Viktor Meyer,Jocelyn Field Thorpe,https://en.wikipedia.org/wiki/Jocelyn_Field_Thorpe
Yiannis N. Moschovakis,Alexander S. Kechris,https://en.wikipedia.org/wiki/Alexander_S._Kechris
Yiannis N. Moschovakis,Phokion G. Kolaitis,https://en.wikipedia.org/wiki/Phokion_G._Kolaitis
Hans Reichenbach,Carl Gustav Hempel,https://en.wikipedia.org/wiki/Carl_Gustav_Hempel
Hans Reichenbach,Hilary Putnam,https://en.wikipedia.org/wiki/Hilary_Putnam
Hans Reichenbach,Wesley Salmon,https://en.wikipedia.org/wiki/Wesley_Salmon
Tullio Levi-Civita,Evan Tom Davies,https://en.wikipedia.org/wiki/Evan_Tom_Davies
Tullio Levi-Civita,Albert Joseph McConnell,https://en.wikipedia.org/wiki/Albert_Joseph_McConnell
Tullio Levi-Civita,Octav Onicescu,https://en.wikipedia.org/wiki/Octav_Onicescu
Tullio Levi-Civita,Attilio Palatini,https://en.wikipedia.org/wiki/Attilio_Palatini
Tullio Levi-Civita,Antonio Signorini,https://en.wikipedia.org/wiki/Antonio_Signorini_(physicist)
Tullio Levi-Civita,Libera Trevisani,https://en.wikipedia.org/wiki/Libera_Trevisani
Tullio Levi-Civita,Giovanni Lampariello,https://en.wikipedia.org/w/index.php?title=Giovanni_Lampariello&action=edit&redlink=1
Tullio Levi-Civita,Gheorghe Vrânceanu,https://en.wikipedia.org/wiki/Gheorghe_Vr%C3%A2nceanu
Paul Deheuvels,Adrian Raftery,https://en.wikipedia.org/wiki/Adrian_Raftery
Johann Georg Büsch,Johann Bode,https://en.wikipedia.org/wiki/Johann_Bode
Norman Christ,Emanuel Derman,https://en.wikipedia.org/wiki/Emanuel_Derman
Norman Christ,Yuefan Deng,https://en.wikipedia.org/wiki/Yuefan_Deng
Norman Christ,Adrian Kaehler,https://en.wikipedia.org/wiki/Adrian_Kaehler
Philip J. Davis,Frank Deutsch,https://en.wikipedia.org/wiki/Frank_Deutsch
Philip J. Davis,Jeffery J. Leader,https://en.wikipedia.org/wiki/Jeffery_J._Leader
Paul Scherrer,Felix Boehm,https://en.wikipedia.org/wiki/Felix_Boehm
Paul Scherrer,Egon Bretscher,https://en.wikipedia.org/wiki/Egon_Bretscher
Paul Scherrer,Hans Frauenfelder,https://en.wikipedia.org/wiki/Hans_Frauenfelder
Paul Scherrer,Bernd T. Matthias,https://en.wikipedia.org/wiki/Bernd_T._Matthias
Paul Scherrer,Julius Adams Stratton,https://en.wikipedia.org/wiki/Julius_Adams_Stratton
Paul Scherrer,Fritz Zwicky,https://en.wikipedia.org/wiki/Fritz_Zwicky
Archibald Hill,Te-Pei Feng,https://en.wikipedia.org/wiki/Te-Pei_Feng
Archibald Hill,Ralph H. Fowler,https://en.wikipedia.org/wiki/Ralph_H._Fowler
Archibald Hill,Bernard Katz,https://en.wikipedia.org/wiki/Bernard_Katz
Eduardo Fradkin,Eun-Ah Kim,https://en.wikipedia.org/wiki/Eun-Ah_Kim
Eduardo Fradkin,Antonio H. Castro Neto,https://en.wikipedia.org/wiki/Antonio_H._Castro_Neto
Joe Harris (mathematician),Lucia Caporaso,https://en.wikipedia.org/wiki/Lucia_Caporaso
Joe Harris (mathematician),Brendan Hassett,https://en.wikipedia.org/wiki/Brendan_Hassett
Joe Harris (mathematician),James McKernan,https://en.wikipedia.org/wiki/James_McKernan
Joe Harris (mathematician),Rahul Pandharipande,https://en.wikipedia.org/wiki/Rahul_Pandharipande
Joe Harris (mathematician),Zvezdelina Stankova,https://en.wikipedia.org/wiki/Zvezdelina_Stankova
Joe Harris (mathematician),Ravi Vakil,https://en.wikipedia.org/wiki/Ravi_Vakil
Charles Coulson,David Eisenberg,https://en.wikipedia.org/wiki/David_Eisenberg
Charles Coulson,Peter Higgs,https://en.wikipedia.org/wiki/Peter_Higgs
Charles Coulson,Raphael David Levine,https://en.wikipedia.org/wiki/Raphael_David_Levine
Charles Coulson,H. Christopher Longuet-Higgins,https://en.wikipedia.org/wiki/H._Christopher_Longuet-Higgins
Charles Coulson,John Maddox,https://en.wikipedia.org/wiki/John_Maddox
Charles Coulson,Roy McWeeny,https://en.wikipedia.org/wiki/Roy_McWeeny
Charles Coulson,Bidyendu Mohan Deb,https://en.wikipedia.org/wiki/Bidyendu_Mohan_Deb
Charles Coulson,George Stanley Rushbrooke,https://en.wikipedia.org/wiki/George_Stanley_Rushbrooke
Charles Coulson,Alan Lidiard,https://en.wikipedia.org/wiki/Alan_Lidiard
Ferdinand Georg Frobenius,Richard Fuchs,https://en.wikipedia.org/w/index.php?title=Richard_Fuchs_(mathematician)&action=edit&redlink=1
Ferdinand Georg Frobenius,Edmund Landau,https://en.wikipedia.org/wiki/Edmund_Landau
Ferdinand Georg Frobenius,Issai Schur,https://en.wikipedia.org/wiki/Issai_Schur
Ferdinand Georg Frobenius,Konrad Knopp,https://en.wikipedia.org/wiki/Konrad_Knopp
Ferdinand Georg Frobenius,Walter Schnee,https://en.wikipedia.org/wiki/Walter_Schnee
Ruzena Bajcsy,David Heeger,https://en.wikipedia.org/wiki/David_Heeger
Ruzena Bajcsy,Jana Košecká,https://en.wikipedia.org/wiki/Jana_Ko%C5%A1eck%C3%A1
Ruzena Bajcsy,Stéphane Mallat,https://en.wikipedia.org/wiki/St%C3%A9phane_Mallat
Ruzena Bajcsy,Franc Solina,https://en.wikipedia.org/wiki/Franc_Solina
A. Carl Helmholz,Barry Barish,https://en.wikipedia.org/wiki/Barry_Barish
A. Carl Helmholz,Lawrence W. Jones,https://en.wikipedia.org/wiki/Lawrence_W._Jones
A. Carl Helmholz,Cyrus Levinthal,https://en.wikipedia.org/wiki/Cyrus_Levinthal
A. Carl Helmholz,Kent Terwilliger,https://en.wikipedia.org/w/index.php?title=Kent_Terwilliger&action=edit&redlink=1
Albrecht Fröhlich,Colin Bushnell,https://en.wikipedia.org/wiki/Colin_Bushnell
Albrecht Fröhlich,Martin J. Taylor,https://en.wikipedia.org/wiki/Martin_J._Taylor
Mary K. Gaillard,Pierre Binétruy,https://en.wikipedia.org/wiki/Pierre_Bin%C3%A9truy
Mary K. Gaillard,Matt Visser,https://en.wikipedia.org/wiki/Matt_Visser
Mary K. Gaillard,Guy F. de Téramond,https://en.wikipedia.org/wiki/Guy_F._de_T%C3%A9ramond
Max Wolf,August Kopff,https://en.wikipedia.org/wiki/August_Kopff
Max Wolf,Heinrich Vogt,https://en.wikipedia.org/wiki/Heinrich_Vogt_(astronomer)
Georg Hermann Quincke,K. F. Braun,https://en.wikipedia.org/wiki/Karl_Ferdinand_Braun
Georg Hermann Quincke,P. Lenard,https://en.wikipedia.org/wiki/Philipp_Lenard
Georg Hermann Quincke,Albert A. Michelson,https://en.wikipedia.org/wiki/Albert_A._Michelson
Robert Bryant (mathematician),Jeanne N. Clelland,https://en.wikipedia.org/wiki/Jeanne_N._Clelland
Dragoslav Mitrinović,Gradimir Milovanovic,https://en.wikipedia.org/wiki/Gradimir_Milovanovic
Konstantin Posse,Veniamin Kagan,https://en.wikipedia.org/wiki/Veniamin_Kagan
Konstantin Posse,D. D. Morduhai-Boltovskoi,https://en.wikipedia.org/wiki/D._D._Morduhai-Boltovskoi
Ajoy Ghatak,Anurag Sharma,https://en.wikipedia.org/wiki/Anurag_Sharma_(physicist)
Ajoy Ghatak,Sasikanth Manipatruni,https://en.wikipedia.org/wiki/Sasikanth_Manipatruni
Charles W. Misner,Carl H. Brans,https://en.wikipedia.org/wiki/Carl_H._Brans
Charles W. Misner,Richard A. Isaacson,https://en.wikipedia.org/wiki/Richard_A._Isaacson
Charles W. Misner,James A. Isenberg,https://en.wikipedia.org/wiki/James_A._Isenberg
Charles W. Misner,Richard Matzner,https://en.wikipedia.org/w/index.php?title=Richard_Matzner&action=edit&redlink=1
Charles W. Misner,Vincent Moncrief,https://en.wikipedia.org/wiki/Vincent_Moncrief
Charles W. Misner,C. V. Vishveshwara,https://en.wikipedia.org/wiki/C._V._Vishveshwara
Hans Kramers,Dirk ter Haar,https://en.wikipedia.org/wiki/Dirk_ter_Haar
Hans Kramers,Nico van Kampen,https://en.wikipedia.org/wiki/Nico_van_Kampen
Hans Kramers,Tjalling Koopmans,https://en.wikipedia.org/wiki/Tjalling_Koopmans
Arthur Jaffe,Ezra Getzler,https://en.wikipedia.org/wiki/Ezra_Getzler
Arthur Jaffe,Joel Feldman,https://en.wikipedia.org/wiki/Joel_Feldman
Arthur Jaffe,Clifford Taubes,https://en.wikipedia.org/wiki/Clifford_Taubes
Pieter Rijke,Johannes Bosscha,https://en.wikipedia.org/wiki/Johannes_Bosscha
Pieter Rijke,Hermanus Haga,https://en.wikipedia.org/wiki/Hermanus_Haga
Pieter Rijke,Hendrik Lorentz,https://en.wikipedia.org/wiki/Hendrik_Lorentz
Pieter Rijke,Johannes van der Waals,https://en.wikipedia.org/wiki/Johannes_van_der_Waals
Rolf Nevanlinna,Lars Ahlfors,https://en.wikipedia.org/wiki/Lars_Ahlfors
Rolf Nevanlinna,Kari Karhunen,https://en.wikipedia.org/wiki/Kari_Karhunen
Rolf Nevanlinna,Leo Sario,https://en.wikipedia.org/wiki/Leo_Sario
Rolf Nevanlinna,Gustav Elfving,https://en.wikipedia.org/wiki/Gustav_Elfving
Rolf Nevanlinna,Olli Lehto,https://en.wikipedia.org/wiki/Olli_Lehto
Rolf Nevanlinna,Kurt Strebel,https://en.wikipedia.org/wiki/Kurt_Strebel
Rolf Nevanlinna,Olli Lokki,https://en.wikipedia.org/wiki/Olli_Lokki
Rolf Nevanlinna,Nazım Terzioğlu,https://en.wikipedia.org/wiki/Nazim_Terzioglu
Friedrich Stromeyer,Robert Bunsen,https://en.wikipedia.org/wiki/Robert_Bunsen
Friedrich Stromeyer,Eilhard Mitscherlich,https://en.wikipedia.org/wiki/Eilhard_Mitscherlich
Friedrich L. Bauer,Manfred Broy,https://en.wikipedia.org/wiki/Manfred_Broy
Friedrich L. Bauer,David Gries,https://en.wikipedia.org/wiki/David_Gries
Friedrich L. Bauer,Josef Stoer,https://en.wikipedia.org/wiki/Josef_Stoer
Friedrich L. Bauer,Peter Wynn,https://en.wikipedia.org/wiki/Peter_Wynn_(mathematician)
Friedrich L. Bauer,Christoph Zenger,https://en.wikipedia.org/wiki/Christoph_Zenger
Michel Deza,Gérard Cohen,https://en.wikipedia.org/wiki/Gerard_Denis_Cohen
Michel Deza,Monique Laurent,https://en.wikipedia.org/wiki/Monique_Laurent
Lane P. Hughston,A. Rod Gover,https://en.wikipedia.org/wiki/A._Rod_Gover
Peter Bergmann,Joel Lebowitz,https://en.wikipedia.org/wiki/Joel_Lebowitz
Peter Bergmann,Pantur Silaban,https://en.wikipedia.org/wiki/Pantur_Silaban
Peter Bergmann,John Boardman,https://en.wikipedia.org/wiki/John_Boardman_(physicist)
Peter Bergmann,Ezra T. Newman,https://en.wikipedia.org/wiki/Ezra_T._Newman
Peter Bergmann,Rainer K. Sachs,https://en.wikipedia.org/wiki/Rainer_K._Sachs
Franz Daniel Kahn,Wal Sargent,https://en.wikipedia.org/wiki/Wallace_L._W._Sargent
Franz Daniel Kahn,Tim O'Brien,https://en.wikipedia.org/wiki/Timothy_John_O%27Brien
David Eisenberg,Michael Gribskov,https://en.wikipedia.org/wiki/Michael_Gribskov
David Eisenberg,citation needed,https://en.wikipedia.org/wiki/Wikipedia:Citation_needed
David Eisenberg,Charlotte Deane,https://en.wikipedia.org/wiki/Charlotte_Deane
Walter Thirring,Peter C. Aichelburg,https://en.wikipedia.org/wiki/Peter_C._Aichelburg
Walter Thirring,Peter Freund,https://en.wikipedia.org/wiki/Peter_Freund
Walter Thirring,Peter Grassberger,https://en.wikipedia.org/wiki/Peter_Grassberger
Jean-Marc Fontaine,Christophe Breuil,https://en.wikipedia.org/wiki/Christophe_Breuil
Jean-Marc Fontaine,Pierre Colmez,https://en.wikipedia.org/wiki/Pierre_Colmez
Jean-Marc Fontaine,Jean-Pierre Wintenberger,https://en.wikipedia.org/wiki/Jean-Pierre_Wintenberger
Friedrich Otto Rudolf Sturm,Otto Toeplitz,https://en.wikipedia.org/wiki/Otto_Toeplitz
Carl David Anderson,Donald A. Glaser,https://en.wikipedia.org/wiki/Donald_A._Glaser
Carl David Anderson,Seth Neddermeyer,https://en.wikipedia.org/wiki/Seth_Neddermeyer
Carl David Anderson,James C. Fletcher,https://en.wikipedia.org/wiki/James_C._Fletcher
Carl David Anderson,Cinna Lomnitz,https://en.wikipedia.org/wiki/Cinna_Lomnitz
Franz Ludwig Fick,Adolf Fick,https://en.wikipedia.org/wiki/Adolf_Fick
Franz Ludwig Fick,Carl Ludwig,https://en.wikipedia.org/wiki/Carl_Ludwig
Roger Godement,Hervé Jacquet,https://en.wikipedia.org/wiki/Herv%C3%A9_Jacquet
Roger Godement,Christophe Soulé,https://en.wikipedia.org/wiki/Christophe_Soul%C3%A9
Charles Thomson Rees Wilson,Cecil Frank Powell,https://en.wikipedia.org/wiki/Cecil_Frank_Powell
Charles Thomson Rees Wilson,Philip Dee,https://en.wikipedia.org/wiki/Philip_Dee
C. F. Powell,MGK Menon,https://en.wikipedia.org/wiki/MGK_Menon
C. F. Powell,Peter Fowler,https://en.wikipedia.org/wiki/Peter_Fowler_(physicist)
Prasanta Chandra Mahalanobis,Samarendra Roy,https://en.wikipedia.org/wiki/Samarendra_Nath_Roy
Prasanta Chandra Mahalanobis,Raj Chandra Bose,https://en.wikipedia.org/wiki/Raj_Chandra_Bose
Prasanta Chandra Mahalanobis,C.R. Rao,https://en.wikipedia.org/wiki/C.R._Rao
Guido Münch,Judith Gamora Cohen,https://en.wikipedia.org/wiki/Judith_Gamora_Cohen
Guido Münch,James Gunn,https://en.wikipedia.org/wiki/James_Gunn_(astronomer)
Guido Münch,Robert A. Parker,https://en.wikipedia.org/wiki/Robert_A._Parker
Guido Münch,Mónica Rodríguez,https://en.wikipedia.org/wiki/M%C3%B3nica_Rodr%C3%ADguez_(astrophysicist)
Guido Münch,Virginia Trimble,https://en.wikipedia.org/wiki/Virginia_Louise_Trimble
Wassily Leontief,Paul Samuelson,https://en.wikipedia.org/wiki/Paul_Samuelson
Wassily Leontief,Peter B. Dixon,https://en.wikipedia.org/w/index.php?title=Peter_B._Dixon&action=edit&redlink=1
Wassily Leontief,Thomas Schelling,https://en.wikipedia.org/wiki/Thomas_Schelling
Wassily Leontief,Robert Solow,https://en.wikipedia.org/wiki/Robert_Solow
Wassily Leontief,Kenneth E. Iverson,https://en.wikipedia.org/wiki/Kenneth_E._Iverson
Wassily Leontief,Vernon L. Smith,https://en.wikipedia.org/wiki/Vernon_L._Smith
Wassily Leontief,Richard E. Quandt,https://en.wikipedia.org/wiki/Richard_E._Quandt
Wassily Leontief,Hyman Minsky,https://en.wikipedia.org/wiki/Hyman_Minsky
Wassily Leontief,Dale W. Jorgenson,https://en.wikipedia.org/wiki/Dale_W._Jorgenson
Wassily Leontief,Michael C. Lovell,https://en.wikipedia.org/wiki/Michael_C._Lovell
Wassily Leontief,Karen R. Polenske,https://en.wikipedia.org/wiki/Karen_R._Polenske
Wassily Leontief,Hollis B. Chenery,https://en.wikipedia.org/wiki/Hollis_B._Chenery
Wilhelm Rudolph Fittig,Ira Remsen,https://en.wikipedia.org/wiki/Ira_Remsen
James Joseph Sylvester,William Durfee,https://en.wikipedia.org/wiki/William_Pitt_Durfee
James Joseph Sylvester,George B. Halsted,https://en.wikipedia.org/wiki/G._B._Halsted
James Joseph Sylvester,Washington Irving Stringham,https://en.wikipedia.org/wiki/Irving_Stringham
James Joseph Sylvester,Isaac Todhunter,https://en.wikipedia.org/wiki/Isaac_Todhunter
James Joseph Sylvester,William Roberts McDaniel,https://en.wikipedia.org/wiki/William_Roberts_McDaniel
James Joseph Sylvester,Harry Fielding Reid,https://en.wikipedia.org/wiki/Harry_Fielding_Reid
James Joseph Sylvester,Christine Ladd-Franklin,https://en.wikipedia.org/wiki/Christine_Ladd-Franklin
Richard Feynman,James M. Bardeen,https://en.wikipedia.org/wiki/James_M._Bardeen
Richard Feynman,Laurie Mark Brown,https://en.wikipedia.org/wiki/Laurie_Brown_(physicist)
Richard Feynman,Thomas Curtright,https://en.wikipedia.org/wiki/Thomas_Curtright
Richard Feynman,Albert Hibbs,https://en.wikipedia.org/wiki/Albert_Hibbs
Richard Feynman,Giovanni Rossi Lomanitz,https://en.wikipedia.org/wiki/Giovanni_Rossi_Lomanitz
Richard Feynman,George Zweig,https://en.wikipedia.org/wiki/George_Zweig
Richard Feynman,Robert Barro,https://en.wikipedia.org/wiki/Robert_Barro
Richard Feynman,W. Daniel Hillis,https://en.wikipedia.org/wiki/W._Daniel_Hillis
Richard Feynman,Douglas D. Osheroff,https://en.wikipedia.org/wiki/Douglas_D._Osheroff
Richard Feynman,Paul Steinhardt,https://en.wikipedia.org/wiki/Paul_Steinhardt
Richard Feynman,Peter Shor,https://en.wikipedia.org/wiki/Peter_Shor
Richard Feynman,Stephen Wolfram,https://en.wikipedia.org/wiki/Stephen_Wolfram
Dale W. Jorgenson,Robert Lucas Jr.,https://en.wikipedia.org/wiki/Robert_Lucas_Jr.
Dale W. Jorgenson,M. Ishaq Nadiri,https://en.wikipedia.org/wiki/M._Ishaq_Nadiri
Dale W. Jorgenson,Lawrence Lau,https://en.wikipedia.org/wiki/Lawrence_Lau
Dale W. Jorgenson,Ajit Singh,https://en.wikipedia.org/wiki/Ajit_Singh_(economist)
Dale W. Jorgenson,Fumio Hayashi,https://en.wikipedia.org/wiki/Fumio_Hayashi
Dale W. Jorgenson,Charles Horioka,https://en.wikipedia.org/wiki/Charles_Horioka
Dale W. Jorgenson,William Perraudin,https://en.wikipedia.org/wiki/William_Perraudin
Andrew Forsyth,Edmund Taylor Whittaker,https://en.wikipedia.org/wiki/Edmund_Taylor_Whittaker
G. B. Halsted,R. L. Moore,https://en.wikipedia.org/wiki/R._L._Moore
G. B. Halsted,L. E. Dickson,https://en.wikipedia.org/wiki/L._E._Dickson
Harlow Shapley,Cecilia Payne-Gaposchkin,https://en.wikipedia.org/wiki/Cecilia_Payne-Gaposchkin
Harlow Shapley,Carl Seyfert,https://en.wikipedia.org/wiki/Carl_Seyfert
Harlow Shapley,Georges Lemaître,https://en.wikipedia.org/wiki/Georges_Lema%C3%AEtre
